Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,2,birthDelivery_month3,1,25,5.4895084672029535,scale
null,2,birthDelivery_month3,1,15,2.9984220317079497,scale
null,2,birthDelivery_month3,2,16,2.9026321577521035,scale
null,2,birthDelivery_month3,3,10,2.3808925628008937,scale
null,2,birthDelivery_month3,4,9,2.6232783743107073,scale
null,2,birthDelivery_month3,5,6,3.2720442941435555,scale
null,2,birthDelivery_month3,6,13,2.7468794831952628,scale
null,2,birthDelivery_month3,7,7,3.792786968114275,scale
null,2,birthDelivery_month3,8,15,2.4887563544371,scale
null,2,birthDelivery_month3,9,4,2.0356097108609013,scale
null,2,birthDelivery_month3,10,20,2.286401722795832,scale
null,2,birthDelivery_month3,11,20,3.1502513654735744,scale
null,2,birthDelivery_month3,12,9,2.355735571131856,scale
null,2,birthDelivery_month3,13,24,4.260609555049319,scale
null,2,birthDelivery_month3,14,10,6.32875796319275,scale
null,2,birthDelivery_month3,15,14,5.739051803226981,scale
null,2,birthDelivery_month3,16,19,3.6249699081857143,scale
null,2,birthDelivery_month3,17,6,4.933703453408849,scale
null,2,birthDelivery_month3,18,23,2.2986774746890952,scale
null,2,birthDelivery_month3,19,14,3.9421235477016183,scale
null,2,birthDelivery_month3,20,19,3.295518970751536,scale
null,2,birthDelivery_month3,21,22,4.53812305687347,scale
null,2,birthDelivery_month3,22,25,2.408399483786294,scale
null,2,birthDelivery_month3,23,19,4.199312601888699,scale
null,2,birthDelivery_month3,24,10,2.7392604374245675,scale
null,2,birthDelivery_month3,25,24,4.9527030392594,scale
null,2,birthDelivery_month3,26,21,2.2531777060644376,scale
null,2,birthDelivery_month3,27,12,4.0953470580944895,scale
null,2,birthDelivery_month3,28,13,3.2441812253780586,scale
null,2,birthDelivery_month3,29,16,2.264156218587055,scale
null,2,birthDelivery_month3,30,25,2.227875294801395,scale
null,2,birthDelivery_month3,31,15,2.0856968065263812,scale
null,2,birthDelivery_month3,32,24,5.858016547759551,scale
null,2,birthDelivery_month3,33,25,3.4224519540510885,scale
null,2,birthDelivery_month3,34,25,3.4265448624118156,scale
null,2,birthDelivery_month3,35,9,3.0702088897372652,scale
null,2,birthDelivery_month3,36,4,3.7938774232624692,scale
null,2,birthDelivery_month3,37,25,2.0733534479638642,scale
null,2,birthDelivery_month3,38,17,2.2410485565771974,scale
null,2,birthDelivery_month3,39,13,1.9592182231266906,scale
null,2,birthDelivery_month3,40,17,2.769128233512711,scale
null,2,birthDelivery_month3,41,9,3.8067649664692187,scale
null,2,birthDelivery_month3,42,20,2.639647702647903,scale
null,2,birthDelivery_month3,43,22,2.7093547522517603,scale
null,2,birthDelivery_month3,44,14,2.4946353984436667,scale
null,2,birthDelivery_month3,45,13,6.8208972965673675,scale
null,2,birthDelivery_month3,46,10,2.839734619697998,scale
null,2,birthDelivery_month3,47,19,3.661731178170868,scale
null,2,birthDelivery_month3,48,15,7.110703095964901,scale
null,2,birthDelivery_month3,49,22,1.9397953403624622,scale
null,2,birthDelivery_month3,50,25,5.145501983955745,scale
null,2,birthDelivery_month3,51,7,2.388459776166615,scale
null,2,birthDelivery_month3,52,8,11.247868807989287,scale
null,2,birthDelivery_month3,53,18,1.1408306744490517,scale
null,2,birthDelivery_month3,54,25,2.7962823101627396,scale
null,2,birthDelivery_month3,55,4,3.5969844332884358,scale
null,2,birthDelivery_month3,56,25,2.959747819429268,scale
null,2,birthDelivery_month3,57,24,2.6550080967459935,scale
null,2,birthDelivery_month3,58,20,4.688203100524657,scale
null,2,birthDelivery_month3,59,7,3.2607838651766397,scale
null,2,birthDelivery_month3,60,15,3.8417444264809237,scale
null,2,birthDelivery_month3,61,25,2.0220136696846347,scale
null,2,birthDelivery_month3,62,25,1.7099246441334426,scale
null,2,birthDelivery_month3,63,17,4.281289692836215,scale
null,2,birthDelivery_month3,64,6,1.8002208922783831,scale
null,2,birthDelivery_month3,65,13,4.044324607339082,scale
null,2,birthDelivery_month3,66,16,2.4538322782334823,scale
null,2,birthDelivery_month3,67,25,1.743514153919797,scale
null,2,birthDelivery_month3,68,14,1.5039426125380309,scale
null,2,birthDelivery_month3,69,12,1.8380485690316413,scale
null,2,birthDelivery_month3,70,16,2.3560748648410903,scale
null,2,birthDelivery_month3,71,19,4.645806030639255,scale
null,2,birthDelivery_month3,72,13,5.592855905268059,scale
null,2,birthDelivery_month3,73,6,2.8882367219624916,scale
null,2,birthDelivery_month3,74,11,2.3128179701605514,scale
null,2,birthDelivery_month3,75,25,2.136567333024497,scale
null,2,birthDelivery_month3,76,24,3.8740776103438193,scale
null,2,birthDelivery_month3,77,24,2.224150942534295,scale
null,2,birthDelivery_month3,78,4,10.617464873599548,scale
null,2,birthDelivery_month3,79,22,2.7387474735577,scale
null,2,birthDelivery_month3,80,18,2.8850108466932776,scale
null,2,birthDelivery_month3,81,14,4.5278871739876045,scale
