Type,Seed,fname,rep,num_ratios,tstat,optMetric
empirical,1,birthDelivery_month6,1,26,5.460716649428066,scale
null,1,birthDelivery_month6,1,21,3.227001486529221,scale
null,1,birthDelivery_month6,2,26,1.808081488675836,scale
null,1,birthDelivery_month6,3,6,9.590362458942888,scale
null,1,birthDelivery_month6,4,17,3.262267295827517,scale
null,1,birthDelivery_month6,5,18,3.0322466554123357,scale
null,1,birthDelivery_month6,6,26,1.7647770165019339,scale
null,1,birthDelivery_month6,7,20,2.1265186818098005,scale
null,1,birthDelivery_month6,8,9,1.2470476823219803,scale
null,1,birthDelivery_month6,9,9,2.5677985314083687,scale
null,1,birthDelivery_month6,10,8,2.5571409878767217,scale
null,1,birthDelivery_month6,11,13,3.297074596819582,scale
null,1,birthDelivery_month6,12,6,2.8266770398541317,scale
null,1,birthDelivery_month6,13,17,2.4680496708048185,scale
null,1,birthDelivery_month6,14,17,1.8494790190943406,scale
null,1,birthDelivery_month6,15,9,3.1662517540741253,scale
null,1,birthDelivery_month6,16,23,1.6708583329492852,scale
null,1,birthDelivery_month6,17,24,2.5043361736780385,scale
null,1,birthDelivery_month6,18,26,5.745460705706084,scale
null,1,birthDelivery_month6,19,8,2.036287492861666,scale
null,1,birthDelivery_month6,20,22,3.7909371617580727,scale
null,1,birthDelivery_month6,21,10,3.0943017613933823,scale
null,1,birthDelivery_month6,22,20,3.214480254205509,scale
null,1,birthDelivery_month6,23,23,2.090958130741748,scale
null,1,birthDelivery_month6,24,26,3.0141410474768042,scale
null,1,birthDelivery_month6,25,24,1.9513334189868963,scale
null,1,birthDelivery_month6,26,8,7.299745956006013,scale
null,1,birthDelivery_month6,27,26,2.7577608852754247,scale
null,1,birthDelivery_month6,28,10,0.8704071204623486,scale
null,1,birthDelivery_month6,29,19,3.379108650998725,scale
null,1,birthDelivery_month6,30,14,2.078157149302043,scale
null,1,birthDelivery_month6,31,12,1.8754625537828438,scale
null,1,birthDelivery_month6,32,13,3.801498689896639,scale
null,1,birthDelivery_month6,33,25,3.643113833158626,scale
null,1,birthDelivery_month6,34,6,2.411238938974342,scale
null,1,birthDelivery_month6,35,19,3.2979292852953956,scale
null,1,birthDelivery_month6,36,22,1.7544831481256378,scale
null,1,birthDelivery_month6,37,16,2.599523450969816,scale
null,1,birthDelivery_month6,38,23,2.3520775540995613,scale
null,1,birthDelivery_month6,39,13,3.0711868998344314,scale
null,1,birthDelivery_month6,40,26,2.39336884241214,scale
null,1,birthDelivery_month6,41,16,2.3768235269976716,scale
null,1,birthDelivery_month6,42,11,2.049425837925813,scale
null,1,birthDelivery_month6,43,19,2.3769564485768284,scale
null,1,birthDelivery_month6,44,10,2.965097928891866,scale
null,1,birthDelivery_month6,45,19,3.5450779718193948,scale
null,1,birthDelivery_month6,46,12,1.0150781620712725,scale
null,1,birthDelivery_month6,47,15,3.7718595660743763,scale
null,1,birthDelivery_month6,48,8,2.346068440910976,scale
null,1,birthDelivery_month6,49,14,4.267599483634574,scale
null,1,birthDelivery_month6,50,22,6.746185454053693,scale
null,1,birthDelivery_month6,51,20,2.245645879638756,scale
null,1,birthDelivery_month6,52,15,4.24051730005949,scale
null,1,birthDelivery_month6,53,15,2.7471454081183864,scale
null,1,birthDelivery_month6,54,13,2.81632393907876,scale
null,1,birthDelivery_month6,55,18,2.8715155817334503,scale
null,1,birthDelivery_month6,56,11,3.88075143221839,scale
null,1,birthDelivery_month6,57,26,3.7662026877095003,scale
null,1,birthDelivery_month6,58,17,2.501855250444733,scale
null,1,birthDelivery_month6,59,16,3.288677499333263,scale
null,1,birthDelivery_month6,60,18,3.210428574402443,scale
null,1,birthDelivery_month6,61,19,2.065631967206436,scale
null,1,birthDelivery_month6,62,19,2.240075466344018,scale
null,1,birthDelivery_month6,63,8,2.7477858927416583,scale
null,1,birthDelivery_month6,64,17,2.354540594493843,scale
null,1,birthDelivery_month6,65,6,2.42732175441718,scale
null,1,birthDelivery_month6,66,20,2.578330939304876,scale
null,1,birthDelivery_month6,67,14,2.8191256397186906,scale
null,1,birthDelivery_month6,68,20,2.7617894894344337,scale
null,1,birthDelivery_month6,69,18,4.603620456911005,scale
null,1,birthDelivery_month6,70,4,3.8907635179246642,scale
null,1,birthDelivery_month6,71,5,5.027221698796862,scale
null,1,birthDelivery_month6,72,23,1.5946123651836992,scale
null,1,birthDelivery_month6,73,14,2.7946204343599548,scale
null,1,birthDelivery_month6,74,22,1.9573777153658454,scale
null,1,birthDelivery_month6,75,19,3.1720808451629514,scale
null,1,birthDelivery_month6,76,23,2.4734603806971363,scale
null,1,birthDelivery_month6,77,17,2.102380435310955,scale
null,1,birthDelivery_month6,78,14,2.459073557908131,scale
null,1,birthDelivery_month6,79,25,4.017991307611755,scale
null,1,birthDelivery_month6,80,9,1.4112392748012375,scale
null,1,birthDelivery_month6,81,9,2.1892984086622254,scale
null,1,birthDelivery_month6,82,14,2.908566698306273,scale
null,1,birthDelivery_month6,83,12,2.8445073354316386,scale
null,1,birthDelivery_month6,84,21,1.9374492747714043,scale
null,1,birthDelivery_month6,85,9,1.4101815924685077,scale
null,1,birthDelivery_month6,86,13,3.7521827308622773,scale
null,1,birthDelivery_month6,87,6,2.927158657864482,scale
null,1,birthDelivery_month6,88,13,4.1588462341984425,scale
null,1,birthDelivery_month6,89,11,2.9640398936985286,scale
null,1,birthDelivery_month6,90,6,3.1948448203337687,scale
null,1,birthDelivery_month6,91,26,4.068468790854019,scale
null,1,birthDelivery_month6,92,24,2.598993679634712,scale
null,1,birthDelivery_month6,93,20,2.9151760794868995,scale
null,1,birthDelivery_month6,94,12,2.1728010849427912,scale
null,1,birthDelivery_month6,95,15,2.5601117431095775,scale
null,1,birthDelivery_month6,96,26,3.2379540322883558,scale
null,1,birthDelivery_month6,97,7,2.9823572822242883,scale
null,1,birthDelivery_month6,98,26,2.881650024064135,scale
null,1,birthDelivery_month6,99,7,1.0534092570238354,scale
null,1,birthDelivery_month6,100,16,3.1766484694874064,scale
